Longitude,Latitude,Deep
-84.747633,31.171463,4.1
-84.74766,31.171458,3.6
-84.747687,31.171452,4.5
-84.747714,31.171445,3.2
-84.747742,31.171439,5.5
-84.747769,31.171434,7.1
-84.747797,31.171428,11.6
-84.747825,31.171423,13.5
-84.747853,31.171418,7.6
-84.747878,31.171414,8.6
-84.7479,31.17141,6.1
-84.747921,31.171405,4.4
-84.747172,31.171286,8.7
-84.747199,31.171272,12.1
-84.747218,31.171266,8.9
-84.747239,31.171261,9.8
-84.747263,31.171257,10.6
-84.74729,31.171253,4.8
-84.74732,31.171249,19.2
-84.747349,31.171244,3.2
-84.747378,31.171238,26.3
-84.747408,31.171233,8.1
-84.747437,31.171228,8.8
-84.747466,31.171223,9.3
-84.747495,31.171217,8.6
-84.747524,31.171211,3
-84.747554,31.171205,4.4
-84.747586,31.171199,5.6
-84.747617,31.171193,5.1
-84.747648,31.171187,7.8
-84.74768,31.171181,15.7
-84.747711,31.171176,12
-84.747743,31.17117,10.2
-84.747774,31.171163,4
-84.747806,31.171157,3.1
-84.747837,31.171152,2.9
-84.747869,31.171146,4.3
-84.747901,31.171139,5.3
-84.747932,31.171134,18.7
-84.747964,31.171128,18.8
-84.747995,31.171121,7.7
-84.748026,31.171115,8.7
-84.748057,31.171109,6.9
-84.748089,31.171104,7.8
-84.74812,31.171098,7.7
-84.748151,31.171092,8.6
-84.748181,31.171086,8.1
-84.748212,31.171079,9
-84.748243,31.171073,7.2
-84.748275,31.171068,8.9
-84.748305,31.171063,8.7
-84.748336,31.171057,6.2
-84.748368,31.171051,8
-84.748399,31.171045,9.5
-84.74843,31.171039,10.4
-84.748461,31.171033,8.8
-84.748492,31.171028,6.7
-84.748524,31.171022,9.4
-84.748555,31.171016,12.6
-84.748587,31.171009,11.4
-84.748619,31.171002,12.9
-84.74865,31.170996,15
-84.748681,31.17099,18.3
-84.748713,31.170983,17.3
-84.748744,31.170978,18.7
-84.748775,31.170972,16
-84.748806,31.170965,14
-84.748837,31.170959,8.7
-84.748869,31.170953,10
-84.7489,31.170947,7.8
-84.748932,31.170942,8.9
-84.748964,31.170937,11.4
-84.748996,31.170932,12.5
-84.749027,31.170926,13.1
-84.749059,31.17092,14
-84.74909,31.170914,11.8
-84.749121,31.170908,10.7
-84.749151,31.170901,8.3
-84.749183,31.170895,7.9
-84.749215,31.17089,6.1
-84.749247,31.170884,10.4
-84.749278,31.170878,13.8
-84.749307,31.170872,17.3
-84.749332,31.170866,21.9
-84.749355,31.170862,15.4
-84.749377,31.170859,14.9
-84.749396,31.170855,22.1
-84.749414,31.170851,25.7
-84.749433,31.170848,18.2
-84.74942,31.17101,10.9
-84.749397,31.171026,15.5
-84.749379,31.171033,18
-84.749355,31.171039,13.3
-84.749328,31.171045,12.3
-84.749302,31.17105,11.7
-84.749275,31.171055,12
-84.749248,31.17106,14.2
-84.749221,31.171065,15.6
-84.749194,31.171069,22.1
-84.749166,31.171075,19
-84.749137,31.17108,15.9
-84.749108,31.171086,12.2
-84.74908,31.171092,10
-84.749051,31.171097,7.9
-84.749023,31.171103,6.3
-84.748994,31.171108,5.4
-84.748966,31.171114,6.1
-84.748938,31.171119,5.8
-84.74891,31.171125,7
-84.748882,31.17113,9.6
-84.748854,31.171136,10.7
-84.748826,31.171141,13.4
-84.748797,31.171147,13.3
-84.748768,31.171152,12.6
-84.74874,31.171157,9.9
-84.748711,31.171162,11.2
-84.748682,31.171168,11.6
-84.748653,31.171174,8.7
-84.748624,31.171179,9.9
-84.748595,31.171184,13.4
-84.748566,31.17119,11.9
-84.748537,31.171195,15.2
-84.748509,31.171201,12.7
-84.74848,31.171205,14.2
-84.748451,31.17121,12
-84.748422,31.171215,16.8
-84.748393,31.17122,17
-84.748364,31.171226,14.8
-84.748335,31.171231,15.7
-84.748307,31.171237,17.2
-84.748282,31.171243,13
-84.748261,31.171247,12.8
-84.748242,31.171251,7.1
-84.748382,31.171337,4.9
-84.748398,31.171331,5.2
-84.748416,31.171326,8.9
-84.74844,31.171322,12.8
-84.748468,31.171317,12
-84.748496,31.171311,14.3
-84.748525,31.171305,12.1
-84.748554,31.1713,12.8
-84.748583,31.171294,12.7
-84.748611,31.171289,13.1
-84.74864,31.171283,11.8
-84.748668,31.171278,10.3
-84.748697,31.171273,10.8
-84.748726,31.171268,13.1
-84.748755,31.171262,13
-84.748784,31.171256,14.8
-84.748813,31.171249,16.2
-84.748841,31.171244,15.1
-84.748871,31.171239,13.7
-84.7489,31.171233,9.4
-84.748929,31.171228,8.1
-84.748957,31.171222,6.8
-84.748986,31.171217,5.4
-84.749015,31.171212,5.7
-84.749044,31.171208,6.5
-84.749072,31.171204,7
-84.749099,31.171199,6.1
-84.749122,31.171196,7
-84.749138,31.171193,5.9
-84.749153,31.17119,2.1
-84.748872,31.17133,9.3
-84.74885,31.171336,10.5
-84.748829,31.171341,11.2
-84.748807,31.171346,15.9
-84.748785,31.171351,17.8
-84.748763,31.171355,12.8
-84.748741,31.17136,12.9
-84.748719,31.171364,11.2
-84.748697,31.171368,12.6
-84.748674,31.171373,10.5
-84.748652,31.171377,10.8
-84.74863,31.171381,13.1
-84.748607,31.171385,4
-84.748585,31.171389,1.8
-84.748562,31.171393,1.8
-84.747065,31.17105,4.2
-84.74708,31.171051,14.5
-84.747094,31.171052,12.9
-84.747104,31.171052,9.4
-84.74712,31.17105,9.5
-84.747139,31.171046,14.2
-84.747162,31.171042,9.2
-84.747186,31.171038,12.6
-84.747211,31.171033,12.5
-84.747237,31.171027,13.5
-84.747266,31.171021,13.7
-84.747295,31.171017,13
-84.747323,31.171012,13.4
-84.747351,31.171006,13.1
-84.747379,31.171,14.5
-84.747407,31.170993,15
-84.747436,31.170988,15.2
-84.747464,31.170982,14.3
-84.747493,31.170977,11.6
-84.747521,31.170971,11.2
-84.74755,31.170966,9.9
-84.747578,31.170961,9.9
-84.747606,31.170957,10
-84.747634,31.170951,11.7
-84.747662,31.170946,12.4
-84.747691,31.170941,15.4
-84.747719,31.170936,15.1
-84.747748,31.17093,15.4
-84.747776,31.170925,14.5
-84.747804,31.170919,12.9
-84.747833,31.170914,11
-84.747861,31.170909,11.3
-84.74789,31.170904,11.8
-84.747919,31.170898,9.7
-84.747948,31.170892,11.5
-84.747976,31.170886,10.9
-84.748003,31.17088,11.6
-84.748031,31.170874,11.9
-84.748059,31.170869,11.6
-84.748088,31.170864,10.9
-84.748116,31.170859,10.7
-84.748145,31.170853,10.5
-84.748173,31.170847,9.5
-84.748201,31.170842,9.8
-84.748229,31.170837,9.4
-84.748257,31.170831,9.8
-84.748285,31.170825,10.9
-84.748313,31.170819,10.9
-84.748342,31.170814,12.8
-84.748371,31.170809,14.5
-84.748399,31.170803,14.7
-84.748427,31.170797,15.1
-84.748455,31.170792,16.4
-84.748484,31.170786,15.6
-84.748512,31.17078,17.2
-84.748541,31.170776,17.9
-84.748569,31.170771,18.9
-84.748598,31.170765,19.6
-84.748626,31.17076,19.4
-84.748655,31.170755,19.6
-84.748684,31.17075,17.6
-84.748713,31.170744,16.2
-84.748742,31.170739,17.1
-84.74877,31.170734,17.2
-84.7488,31.170728,18.2
-84.748829,31.170723,16.2
-84.748858,31.170718,14.6
-84.748887,31.170713,17
-84.748916,31.170707,16.3
-84.748944,31.170702,14.6
-84.748973,31.170696,12.5
-84.749002,31.170691,13.2
-84.74903,31.170685,14.5
-84.749058,31.17068,13.8
-84.749086,31.170674,14
-84.749115,31.170668,13.1
-84.749145,31.170661,9.4
-84.749174,31.170656,7.7
-84.749203,31.170651,9
-84.749233,31.170646,10.4
-84.749262,31.17064,10.8
-84.749292,31.170635,10.6
-84.749322,31.170629,9.6
-84.74935,31.170624,12.5
-84.749376,31.170619,12.6
-84.749401,31.170615,14.4
-84.749424,31.17061,11.9
-84.749446,31.170606,12.4
-84.749465,31.170603,12.3
-84.749481,31.170601,22.6
-84.749498,31.170599,11.8
-84.749537,31.170717,8.1
-84.749505,31.170722,26.8
-84.749484,31.170725,21.8
-84.749459,31.170729,22.6
-84.749432,31.170734,23.9
-84.749403,31.170739,20.7
-84.749374,31.170744,17.2
-84.749345,31.170749,13.2
-84.749317,31.170754,10.9
-84.749289,31.17076,10.7
-84.74926,31.170765,12.1
-84.749231,31.17077,12.3
-84.749202,31.170776,12.8
-84.749174,31.170781,13.2
-84.749145,31.170786,15.1
-84.749117,31.170792,12.9
-84.749089,31.170797,13
-84.749061,31.170804,13
-84.749033,31.170809,11.3
-84.749005,31.170814,11.8
-84.748977,31.170819,12
-84.748949,31.170824,12.8
-84.74892,31.170829,10.5
-84.748892,31.170834,9.6
-84.748864,31.17084,9.3
-84.748836,31.170845,12.1
-84.748808,31.170851,17.3
-84.74878,31.170857,17.6
-84.748752,31.170862,16
-84.748723,31.170867,16.3
-84.748695,31.170873,13.5
-84.748666,31.170878,13.6
-84.748637,31.170883,12.3
-84.748608,31.170888,11.5
-84.74858,31.170893,10.8
-84.748552,31.170899,8.9
-84.748524,31.170906,8.9
-84.748495,31.170911,9.9
-84.748466,31.170917,10.5
-84.748437,31.170923,11
-84.748408,31.170928,10.3
-84.748379,31.170934,11.2
-84.748351,31.170939,11.6
-84.748322,31.170944,12.1
-84.748294,31.17095,11.2
-84.748265,31.170955,10.9
-84.748237,31.17096,9.7
-84.748209,31.170966,10.8
-84.74818,31.170972,12.3
-84.748151,31.170978,11.1
-84.748123,31.170983,9.8
-84.748094,31.170988,9.2
-84.748065,31.170992,9.6
-84.748037,31.170998,6.9
-84.748008,31.171003,6.1
-84.74798,31.171008,7.8
-84.747952,31.171014,10
-84.747924,31.171019,9.9
-84.747895,31.171024,11.6
-84.747866,31.17103,14.1
-84.747838,31.171036,14.1
-84.747809,31.171042,14.7
-84.74778,31.171047,7
-84.74775,31.171052,7.9
-84.747721,31.171058,6.4
-84.747692,31.171064,4.9
-84.747663,31.17107,4.7
-84.747634,31.171075,4.2
-84.747604,31.171081,3
-84.747575,31.171087,2.7
-84.747546,31.171092,1.7
-84.747517,31.171096,4.4
-84.747487,31.171099,12.1
-84.747458,31.171102,9.4
-84.74743,31.171107,5.5
-84.747403,31.171113,12.9
-84.747376,31.17112,10.7
-84.74735,31.171126,8.5
-84.747326,31.171132,7.3
-84.747303,31.171137,6.2
-84.747282,31.17114,7.8
-84.747262,31.171144,6.1
-84.747243,31.171147,5.6
-84.747224,31.17115,2.3
-84.747205,31.171152,10.9
-84.747187,31.171154,7.6
-84.747171,31.171157,7.4
-84.747156,31.171162,9.8
-84.747142,31.171167,10.3
-84.747018,31.170927,4.6
-84.747031,31.170923,5.2
-84.747048,31.17092,7.3
-84.747068,31.170917,5.8
-84.747089,31.170914,4.9
-84.747113,31.170909,6.3
-84.747138,31.170904,14.4
-84.747163,31.170899,9.2
-84.74719,31.170895,9.2
-84.747217,31.170891,8.4
-84.747246,31.170885,6.1
-84.747274,31.170879,2.8
-84.747302,31.170873,4.2
-84.74733,31.170867,6.7
-84.747359,31.170862,6.5
-84.747388,31.170857,4.1
-84.747417,31.170851,4
-84.747446,31.170846,4.9
-84.747474,31.17084,4.6
-84.747503,31.170835,5.2
-84.747532,31.170829,4.8
-84.74756,31.170824,3.8
-84.747589,31.170819,3
-84.747618,31.170814,3.9
-84.747646,31.170808,6.3
-84.747674,31.170803,10.8
-84.747703,31.170797,12.1
-84.747732,31.170791,9.9
-84.747761,31.170786,10.4
-84.74779,31.170781,9
-84.747818,31.170776,6.5
-84.747847,31.17077,5.7
-84.747876,31.170765,6
-84.747905,31.170759,5.3
-84.747934,31.170753,5.2
-84.747963,31.170748,4.4
-84.747992,31.170742,6.2
-84.74802,31.170737,6.2
-84.748049,31.170731,7.7
-84.748078,31.170726,7.4
-84.748106,31.170721,8.2
-84.748135,31.170716,7.6
-84.748164,31.17071,7.4
-84.748193,31.170704,7.7
-84.748221,31.170699,9.8
-84.74825,31.170693,10.1
-84.748278,31.170688,10
-84.748307,31.170682,9.7
-84.748335,31.170677,7.4
-84.748364,31.170672,8.2
-84.748392,31.170666,7
-84.748421,31.170661,9.6
-84.74845,31.170655,8
-84.748479,31.170649,7.2
-84.748507,31.170644,9.6
-84.748536,31.170639,7.4
-84.748565,31.170633,7.4
-84.748594,31.170628,6.3
-84.748622,31.170622,6.5
-84.748651,31.170616,7.1
-84.74868,31.170611,5.9
-84.74871,31.170605,7.3
-84.748739,31.1706,7.8
-84.748768,31.170594,8.7
-84.748797,31.170589,8.2
-84.748826,31.170583,8.1
-84.748855,31.170577,7.8
-84.748884,31.170572,8.5
-84.748913,31.170567,7.7
-84.748942,31.170562,9.1
-84.748971,31.170556,8.2
-84.749,31.170551,7.4
-84.749029,31.170545,7
-84.749058,31.17054,8.5
-84.749087,31.170535,9.9
-84.749116,31.170529,10.8
-84.749145,31.170524,8.4
-84.749174,31.170519,9.6
-84.749203,31.170513,9
-84.749232,31.170508,8.6
-84.74926,31.170502,5.2
-84.749285,31.170498,6.1
-84.749307,31.170494,8.5
-84.749326,31.170491,8.6
-84.749346,31.170488,10.9
-84.749366,31.170484,6.8
-84.749474,31.170318,7.8
-84.749464,31.170322,1.3
-84.749452,31.170324,5.9
-84.749436,31.170327,6.6
-84.749417,31.170332,6.3
-84.749394,31.170339,8.7
-84.749369,31.170345,12.1
-84.749342,31.170349,16.7
-84.749315,31.170354,14.8
-84.749288,31.170359,12.7
-84.749262,31.170364,11.3
-84.749236,31.170369,10.8
-84.749211,31.170374,12.1
-84.749185,31.170378,14.1
-84.749159,31.170383,16.4
-84.749134,31.170388,14.2
-84.749108,31.170394,15.6
-84.749083,31.170399,14.1
-84.749057,31.170403,16.9
-84.749031,31.170407,16.8
-84.749005,31.170411,16.6
-84.74898,31.170416,20.6
-84.748954,31.170422,20.3
-84.748929,31.170427,21.1
-84.748903,31.170432,20
-84.748878,31.170436,16.3
-84.748852,31.170441,14.4
-84.748826,31.170446,13.1
-84.7488,31.170452,14.6
-84.748774,31.170457,15.5
-84.748748,31.170461,16.8
-84.748722,31.170467,16.9
-84.748696,31.170472,15.9
-84.74867,31.170477,13.6
-84.748643,31.170482,14.1
-84.748617,31.170487,14.1
-84.748591,31.170492,14
-84.748565,31.170497,15.5
-84.748538,31.170502,14.7
-84.748512,31.170507,15.8
-84.748486,31.170513,14.7
-84.74846,31.170518,14.8
-84.748434,31.170523,14.7
-84.748408,31.170528,13.6
-84.748382,31.170533,15.1
-84.748356,31.170537,14.3
-84.74833,31.170542,11.7
-84.748303,31.170546,10.8
-84.748277,31.170551,11.5
-84.748251,31.170556,11.7
-84.748224,31.170562,13.9
-84.748198,31.170567,14.5
-84.748172,31.170571,15.2
-84.748146,31.170576,14.8
-84.748119,31.170582,14
-84.748093,31.170587,13.2
-84.748067,31.170592,12
-84.74804,31.170596,10.1
-84.748013,31.1706,12.1
-84.747986,31.170604,12.1
-84.74796,31.170608,13
-84.747933,31.170613,12.6
-84.747907,31.170618,13.4
-84.747882,31.170624,14.8
-84.747856,31.17063,16.4
-84.747829,31.170635,16.4
-84.747803,31.170641,16.2
-84.747776,31.170646,16.9
-84.747749,31.17065,16.3
-84.747722,31.170655,15.1
-84.747695,31.17066,16.1
-84.747668,31.170664,17.8
-84.747642,31.170668,17.4
-84.747615,31.170674,14.6
-84.747588,31.170679,15.7
-84.747562,31.170684,13.7
-84.747535,31.170689,12.1
-84.747509,31.170695,12.7
-84.747483,31.170699,12.9
-84.747456,31.170704,13.8
-84.747429,31.170709,13.6
-84.747404,31.170714,14.1
-84.747381,31.170719,13.9
-84.74736,31.170724,8.6
-84.74734,31.170728,7.4
-84.74732,31.170733,12.7
-84.7473,31.170737,13.2
-84.747279,31.170741,6.2
-84.747259,31.170745,5.3
-84.747238,31.170749,17.3
-84.747218,31.170753,19.1
-84.747197,31.170757,14.3
-84.747176,31.17076,15.7
-84.747155,31.170765,16.8
-84.747135,31.170769,19.4
-84.747114,31.170773,17.1
-84.747093,31.170778,6.3
-84.747074,31.170782,7.4
-84.747056,31.170785,9.7
-84.747039,31.170788,6.1
-84.747021,31.17079,8.7
-84.747004,31.170792,9.8
-84.746987,31.170794,10.1
-84.746919,31.170665,12.8
-84.746927,31.170663,15.5
-84.746941,31.170661,14.5
-84.746958,31.170657,8
-84.746978,31.170653,11.7
-84.746998,31.170648,14.9
-84.747017,31.170645,13.6
-84.747038,31.17064,17.4
-84.747061,31.170634,17.6
-84.747087,31.170628,17.2
-84.747113,31.170624,16.9
-84.747139,31.17062,18
-84.747165,31.170616,17.3
-84.747191,31.170611,19
-84.747216,31.170607,20.7
-84.747242,31.170602,16.4
-84.747268,31.170598,14
-84.747294,31.170593,10.6
-84.747319,31.170588,11.4
-84.747345,31.170583,11.9
-84.74737,31.170577,17.5
-84.747395,31.170572,14.8
-84.74742,31.170567,14.7
-84.747445,31.170562,12.2
-84.74747,31.170557,11.9
-84.747495,31.170552,11.2
-84.74752,31.170547,12.4
-84.747545,31.170543,14.1
-84.74757,31.170538,13.8
-84.747596,31.170534,14.7
-84.747621,31.170529,12.9
-84.747647,31.170524,14.3
-84.747673,31.17052,15.2
-84.747699,31.170515,13.1
-84.747725,31.17051,13.8
-84.747751,31.170505,14.7
-84.747777,31.1705,12.1
-84.747803,31.170495,10.9
-84.747828,31.170491,7.9
-84.747854,31.170487,6.6
-84.74788,31.170482,10.2
-84.747905,31.170477,10.3
-84.747931,31.170472,11.4
-84.747956,31.170466,12.2
-84.747982,31.170461,13.3
-84.748007,31.170456,11.7
-84.748033,31.170452,11.3
-84.748059,31.170448,11.4
-84.748085,31.170444,10.9
-84.748111,31.170438,10.3
-84.748136,31.170433,9.5
-84.748161,31.170427,9.8
-84.748187,31.170421,9.4
-84.748212,31.170416,10.1
-84.748239,31.170412,9.8
-84.748264,31.170407,10.7
-84.74829,31.170402,11
-84.748316,31.170397,8.6
-84.748341,31.170393,10
-84.748367,31.170389,7
-84.748392,31.170384,8.6
-84.748418,31.170378,10
-84.748444,31.170374,8.7
-84.748469,31.170369,10.1
-84.748495,31.170365,8.7
-84.748521,31.17036,6.1
-84.748547,31.170355,6.2
-84.748572,31.17035,7.4
-84.748598,31.170345,11.9
-84.748623,31.17034,12
-84.748649,31.170335,12.1
-84.748676,31.17033,12.3
-84.748704,31.170325,13.9
-84.748733,31.17032,13
-84.748761,31.170315,13.6
-84.74879,31.170309,14.2
-84.748819,31.170303,13.5
-84.748848,31.170298,16
-84.748877,31.170292,17.5
-84.748906,31.170286,19.8
-84.748935,31.17028,18.7
-84.748964,31.170275,14.7
-84.748992,31.17027,9
-84.749021,31.170264,5.5
-84.74905,31.170259,5
-84.749078,31.170254,3.9
-84.749107,31.170249,3.6
-84.749135,31.170243,3.7
-84.749164,31.170238,3.5
-84.749193,31.170233,3
-84.749222,31.170227,3.4
-84.74925,31.170221,5.2
-84.749279,31.170215,7.4
-84.749307,31.170209,11.1
-84.749334,31.170203,10.3
-84.749362,31.170197,9.4
-84.749391,31.170193,7.9
-84.749419,31.170189,7.2
-84.749447,31.170184,4.8
-84.749476,31.170178,6.7
-84.749504,31.170172,8.6
-84.749533,31.170166,7.6
-84.749561,31.170161,2.8
-84.74959,31.170156,2.8
-84.749619,31.170152,4.1
-84.749647,31.170148,5
-84.749676,31.170143,4.4
-84.749705,31.170137,4.7
-84.749733,31.170131,5.2
-84.749762,31.170125,3.9
-84.74979,31.17012,5.8
-84.749818,31.170115,6.9
-84.749845,31.170109,6.2
-84.749873,31.170104,6.1
-84.749901,31.170098,6
-84.749927,31.170093,4.3
-84.749952,31.170087,3.4
-84.749977,31.170082,2.8
-84.749998,31.170077,6.9
-84.750015,31.170073,5.2
-84.750031,31.170069,7.6
-84.750045,31.170065,10.6
-84.750099,31.170058,10.4
-84.750123,31.170055,13.5
-84.750147,31.170051,11.1
-84.750172,31.170046,11.8
-84.750197,31.170041,10.1
-84.750223,31.170037,11
-84.750248,31.170032,17.4
-84.750273,31.170028,19.7
-84.750299,31.170024,15.5
-84.750324,31.170019,19.2
-84.750349,31.170015,12.9
-84.750375,31.17001,11.7
-84.750399,31.170005,9.4
-84.750423,31.169999,5.4
-84.750446,31.169995,1.9
-84.750487,31.169989,13.8
-84.750506,31.169988,14.1
-84.750525,31.169986,2.6
-84.750543,31.169986,10
-84.750581,31.16984,0.5
-84.750573,31.16984,11.8
-84.750565,31.16984,13
-84.750551,31.169841,10.7
-84.750532,31.169844,16.6
-84.75051,31.169849,8.2
-84.750486,31.169854,8.3
-84.750462,31.169858,7.1
-84.750437,31.169863,6.8
-84.750411,31.169867,8.7
-84.750384,31.169872,9.2
-84.750356,31.169877,10.7
-84.750328,31.169881,8
-84.7503,31.169886,9.2
-84.750271,31.169892,9.3
-84.750243,31.169898,8.3
-84.750215,31.169904,9.9
-84.750187,31.169909,7.8
-84.750159,31.169915,5
-84.75013,31.169919,14.3
-84.750102,31.169923,15.7
-84.750074,31.169928,13.5
-84.750046,31.169934,15.2
-84.750018,31.16994,13
-84.74999,31.169945,11.9
-84.749962,31.16995,13.3
-84.749934,31.169955,17
-84.749906,31.169961,13.7
-84.749879,31.169967,13.3
-84.749851,31.169973,12.8
-84.749822,31.169978,14.5
-84.749794,31.169983,14.4
-84.749767,31.169989,9.6
-84.74974,31.169994,6.8
-84.749711,31.169999,4.6
-84.749683,31.170004,4.1
-84.749656,31.17001,4.9
-84.749628,31.170015,4.9
-84.7496,31.17002,4.1
-84.749572,31.170025,5.2
-84.749544,31.17003,5.4
-84.749517,31.170035,6.4
-84.749489,31.17004,6.1
-84.749462,31.170045,6.9
-84.749434,31.17005,11.7
-84.749407,31.170056,12.8
-84.74938,31.170062,11.4
-84.749352,31.170067,12
-84.749324,31.170073,12.2
-84.749297,31.170078,11.8
-84.749269,31.170083,13.9
-84.749242,31.170088,14.3
-84.749214,31.170093,12.5
-84.749187,31.170098,13.3
-84.74916,31.170103,16.5
-84.749132,31.170108,19.2
-84.749105,31.170113,18
-84.749077,31.170118,18.2
-84.749051,31.170123,20.6
-84.749024,31.170129,19.3
-84.748996,31.170135,20.5
-84.748969,31.170139,18.9
-84.748941,31.170144,17
-84.748914,31.170149,20.3
-84.748887,31.170154,18.8
-84.74886,31.170159,11.3
-84.748833,31.170165,6.3
-84.748805,31.17017,8.8
-84.748777,31.170175,8.2
-84.74875,31.170179,11.3
-84.748722,31.170184,10.2
-84.748695,31.170189,11.1
-84.748667,31.170194,9.5
-84.748639,31.1702,10.7
-84.748612,31.170208,12.6
-84.748586,31.170216,7.2
-84.748559,31.170223,3.6
-84.748531,31.170227,4.7
-84.748503,31.170229,10.3
-84.748475,31.170231,8
-84.748447,31.170235,10.9
-84.748419,31.17024,10.1
-84.748391,31.170245,7.5
-84.748363,31.17025,7.4
-84.748335,31.170255,7.8
-84.748308,31.17026,7.9
-84.74828,31.170265,7.3
-84.748253,31.170271,8.7
-84.748226,31.170276,7.9
-84.748198,31.170282,11.1
-84.748171,31.170288,11.2
-84.748143,31.170294,13.7
-84.748116,31.170298,16.1
-84.748088,31.170303,17.1
-84.74806,31.170308,19.2
-84.748032,31.170314,20.4
-84.748005,31.170319,16.2
-84.747978,31.170324,13.7
-84.747951,31.17033,14
-84.747924,31.170336,14.4
-84.747897,31.170341,14.6
-84.747869,31.170346,17.4
-84.747841,31.170351,19
-84.747813,31.170356,21.7
-84.747785,31.170361,21.8
-84.747757,31.170367,20.3
-84.747729,31.170373,17.5
-84.747702,31.170379,15.4
-84.747674,31.170384,16.7
-84.747646,31.170389,13.9
-84.747619,31.170394,13.5
-84.747591,31.170399,12.1
-84.747564,31.170405,15
-84.747536,31.17041,14
-84.747508,31.170414,15.4
-84.74748,31.170419,17.1
-84.747452,31.170424,20.4
-84.747425,31.17043,22.5
-84.747398,31.170436,27
-84.747371,31.17044,28.4
-84.747344,31.170445,24.4
-84.747317,31.170452,20.7
-84.74729,31.170458,19.3
-84.747263,31.170464,17.1
-84.747235,31.170468,19.2
-84.747208,31.170473,15
-84.747181,31.170477,12.3
-84.747155,31.170482,14.8
-84.747128,31.170486,13
-84.7471,31.170491,10.2
-84.747074,31.170495,8.8
-84.747049,31.1705,10
-84.747027,31.170505,11.6
-84.747006,31.17051,10.2
-84.746985,31.170513,10.7
-84.746964,31.170516,6
-84.746944,31.170519,2.9
-84.746942,31.170406,3.7
-84.746961,31.170402,6.8
-84.746981,31.170398,6.5
-84.747002,31.170393,7
-84.747023,31.170386,8.5
-84.747047,31.170381,8
-84.747075,31.170375,8
-84.747102,31.170369,9
-84.74713,31.170362,9.4
-84.747158,31.170356,11.6
-84.747187,31.17035,13.1
-84.747216,31.170344,12.4
-84.747245,31.17034,12.4
-84.747274,31.170335,11.9
-84.747303,31.17033,11.5
-84.747331,31.170324,9.7
-84.74736,31.170318,9.6
-84.747388,31.170312,6.2
-84.747416,31.170307,7.2
-84.747444,31.170301,6.4
-84.747471,31.170293,6.2
-84.747495,31.170283,4.9
-84.747515,31.170271,2
-84.747536,31.170258,3.9
-84.747557,31.170244,6.4
-84.747577,31.170231,7.1
-84.7476,31.170221,6.1
-84.747625,31.170215,8.5
-84.747652,31.170209,10.7
-84.74768,31.170204,11.4
-84.747709,31.170198,9.7
-84.747738,31.170193,11.3
-84.747767,31.170188,11.3
-84.747795,31.170183,9.3
-84.747823,31.170177,8.6
-84.747852,31.170172,8.5
-84.74788,31.170166,8.5
-84.747908,31.170161,8.6
-84.747936,31.170156,9.5
-84.747964,31.17015,7.7
-84.747992,31.170144,6
-84.74802,31.170139,6
-84.748048,31.170134,4.5
-84.748077,31.17013,5.7
-84.748105,31.170125,6.3
-84.748133,31.17012,7.5
-84.74816,31.170115,6.7
-84.748187,31.170109,6.7
-84.748215,31.170104,6.6
-84.748271,31.170093,6.8
-84.748298,31.170088,6.4
-84.748326,31.170084,6.6
-84.748354,31.170079,7.4
-84.748382,31.170074,8.1
-84.748409,31.170068,5.8
-84.748551,31.17004,0.8
-84.748609,31.170031,2
-84.748638,31.170024,1.5
-84.748666,31.170018,3.7
-84.748695,31.170014,3.2
-84.748723,31.17001,1.1
-84.748752,31.170005,2.4
-84.748781,31.17,1.1
-84.74881,31.169995,3.1
-84.748839,31.16999,3.7
-84.748869,31.169985,3.9
-84.748897,31.16998,9.7
-84.748926,31.169975,6.7
-84.748955,31.16997,6.8
-84.748984,31.169964,4.3
-84.749013,31.169958,2.2
-84.749043,31.169953,1.1
-84.749072,31.169947,3.5
-84.749101,31.169941,1.5
-84.74913,31.169935,0.9
-84.749245,31.169912,1.3
-84.749275,31.169907,1.3
-84.749304,31.169901,2.9
-84.749332,31.169895,4.4
-84.749361,31.169889,5
-84.74939,31.169883,5.9
-84.749418,31.169877,5.2
-84.749446,31.169872,5.5
-84.749474,31.169867,2.8
-84.749503,31.169862,3.3
-84.749531,31.169858,3.1
-84.74956,31.169853,3.5
-84.749588,31.169847,7.5
-84.749616,31.16984,6.5
-84.749644,31.169835,8.4
-84.749671,31.16983,6.6
-84.749699,31.169826,4
-84.749727,31.169821,3.4
-84.749756,31.169816,16.5
-84.749785,31.169811,20.2
-84.749813,31.169807,18.2
-84.749841,31.169802,14.5
-84.749869,31.169797,11.3
-84.749898,31.169792,9.8
-84.749926,31.169786,9.3
-84.749953,31.169781,9.7
-84.749978,31.169776,11.7
-84.750003,31.169771,13.2
-84.750029,31.169767,16.3
-84.750055,31.169762,15.6
-84.75008,31.169757,15.5
-84.750105,31.169752,12.4
-84.75013,31.169747,13.6
-84.750156,31.169743,15
-84.750181,31.169738,15.1
-84.750207,31.169733,8.9
-84.750231,31.169727,12.4
-84.750256,31.169722,17.5
-84.750282,31.169718,10.8
-84.750306,31.169713,1
-84.750373,31.169701,6.7
-84.752921,31.170802,2.2
-84.752899,31.170804,3.3
-84.752871,31.170808,6.3
-84.752845,31.170813,7.8
