Longitude,Latitude,DeepEca
-84.8915384,31.0361916,8.5
-84.8915351,31.0362316,7.1
-84.8915318,31.0362716,6.6
-84.8915284,31.03631,5.6
-84.8915253,31.03635,5
-84.8915234,31.0363883,4.5
-84.8915199,31.0364266,3.4
-84.8915184,31.036465,3.2
-84.8915168,31.0365033,2.6
-84.8915149,31.0365433,2.6
-84.8915133,31.0365816,2.2
-84.8915133,31.0366216,2.7
-84.8915133,31.03666,3.3
-84.8915133,31.0366983,3.8
-84.8915133,31.0367383,4.3
-84.8915149,31.0367766,4.5
-84.8915168,31.036815,3.4
-84.8915149,31.0368533,2.8
-84.8915133,31.0368933,3
-84.8915118,31.0369316,3.1
-84.8915084,31.0369716,3.2
-84.8915066,31.0370083,3.7
-84.8915034,31.0370483,4.1
-84.8915034,31.0370866,4.2
-84.8915018,31.037125,4.7
-84.8915018,31.037165,4.9
-84.8915001,31.0372033,5.9
-84.8914984,31.0372416,5.6
-84.8914984,31.03728,5.1
-84.8914968,31.0373183,5.7
-84.8914934,31.0373583,6.8
-84.8914918,31.0373966,5.8
-84.8914901,31.0374349,5.8
-84.8914884,31.037475,5.9
-84.8914868,31.0375133,6.2
-84.8914868,31.0375516,6.3
-84.8914833,31.03759,6.1
-84.8914818,31.0376283,6.8
-84.8914801,31.0376666,5.6
-84.8914784,31.0377066,5.2
-84.8914784,31.0377449,4
-84.8914768,31.037785,4.6
-84.8914768,31.0378233,3.9
-84.8914768,31.0378633,4.7
-84.8914768,31.0379016,4.8
-84.8914784,31.0379416,5.7
-84.8914801,31.0379783,7.3
-84.8914818,31.0380183,8.5
-84.8914851,31.0380566,8.8
-84.8914868,31.038095,8.2
-84.8914851,31.0381333,8
-84.8914818,31.0381733,7.4
-84.8914801,31.0382116,7.4
-84.8914784,31.03825,7.8
-84.891475,31.03829,8.4
-84.89147,31.0383283,7.3
-84.8914684,31.0383666,7.5
-84.8914668,31.038405,6.6
-84.8914668,31.0384433,5.9
-84.8914651,31.0384833,6.6
-84.8914634,31.0385216,6.5
-84.8914618,31.03856,6.7
-84.8914618,31.0386,7.6
-84.8914601,31.0386383,7.2
-84.8914584,31.0386766,7
-84.8914584,31.038715,7.5
-84.8914566,31.0387533,7.6
-84.891455,31.0387916,6.8
-84.8914534,31.03883,6.5
-84.8914501,31.03887,6.8
-84.8914468,31.0389083,6.8
-84.8914468,31.0389466,7.1
-84.891445,31.038985,6.6
-84.891445,31.039025,7.1
-84.891445,31.0390633,7
-84.8914468,31.0391016,7.3
-84.8914484,31.0391416,7.4
-84.8914484,31.03918,8.6
-84.8914484,31.0392183,8.2
-84.8914484,31.0392566,8.7
-84.8914468,31.039295,8.7
-84.891445,31.0393333,8.9
-84.8914434,31.0393716,9
-84.8914418,31.0394099,8.6
-84.8914418,31.0394483,9.2
-84.8914401,31.0394866,8.9
-84.8914384,31.0395249,8.9
-84.8914368,31.0395633,8.8
-84.8914334,31.0396016,8.1
-84.8914318,31.03964,7.5
-84.89143,31.03968,7.5
-84.8914284,31.0397183,7
-84.8914266,31.0397566,6.4
-84.8914266,31.039795,6.8
-84.8914266,31.039835,6.3
-84.8914266,31.0398733,5.7
-84.8914251,31.0399116,5.7
-84.8914251,31.0399516,6.1
-84.8914234,31.03999,7.1
-84.8914216,31.0400283,7.1
-84.89142,31.0400666,6.5
-84.89142,31.040105,6.7
-84.89142,31.0401433,6.9
-84.8914184,31.0401816,6.7
-84.8914166,31.0402216,7.6
-84.8914151,31.04026,7.4
-84.8914151,31.0402983,6.9
-84.8914134,31.0403366,8
-84.8914118,31.0403766,8.3
-84.89141,31.040415,11.8
-84.8914068,31.0404533,9.7
-84.8914032,31.0404916,9.8
-84.8914016,31.0405316,9.9
-84.8913984,31.04057,10.7
-84.891395,31.04061,11.8
-84.8913934,31.0406483,11.9
-84.8913918,31.0406883,11.1
-84.8913883,31.0407283,8.1
-84.8913868,31.0407666,13.5
-84.891385,31.0408066,8.1
-84.8913818,31.04084,6.5
-84.89138,31.040865,7
-84.8913768,31.0408816,9
-84.891375,31.0408933,8.6
-84.8913734,31.0409066,5.3
-84.89137,31.04092,4.1
-84.8913666,31.0409333,3.5
-84.8913634,31.0409466,3.3
-84.8912566,31.04094,1.4
-84.8912566,31.0409266,4.2
-84.8912566,31.0409083,4.2
-84.8912566,31.0408833,4.9
-84.8912551,31.04085,8.7
-84.8912534,31.0408116,9.7
-84.8912534,31.0407716,10.2
-84.8912566,31.0407333,7
-84.8912566,31.0406933,6.6
-84.8912583,31.040655,6
-84.8912583,31.0406166,5.5
-84.8912583,31.0405766,5.9
-84.8912601,31.0405383,8.7
-84.8912601,31.0404983,11.2
-84.8912601,31.04046,9.2
-84.8912601,31.0404216,5.1
-84.8912601,31.0403816,6.4
-84.8912616,31.0403433,10.1
-84.8912616,31.040305,9.5
-84.8912633,31.0402666,5.7
-84.8912668,31.04023,5.4
-84.89127,31.0401916,6.2
-84.8912734,31.0401533,7.1
-84.891275,31.040115,6.7
-84.8912766,31.0400766,6.9
-84.8912784,31.0400366,7.3
-84.8912784,31.0399983,7.5
-84.8912784,31.03996,6.4
-84.8912784,31.0399199,6.7
-84.8912784,31.0398816,6.3
-84.89128,31.0398416,6.7
-84.89128,31.0398033,6.6
-84.8912818,31.039765,6.9
-84.8912851,31.0397283,6.2
-84.8912851,31.0396883,7.1
-84.8912851,31.03965,7.6
-84.8912851,31.03961,7.3
-84.8912833,31.0395716,6
-84.8912833,31.0395333,7.3
-84.8912851,31.039495,7.7
-84.8912868,31.039455,7.2
-84.8912884,31.0394166,6.5
-84.8912918,31.0393766,6.7
-84.8912934,31.0393383,6.7
-84.8912952,31.0393,7.5
-84.8912984,31.0392616,7.3
-84.8913001,31.039225,7.5
-84.8913018,31.0391866,7.1
-84.8913018,31.0391483,7.1
-84.8913018,31.0391083,6.8
-84.8913018,31.03907,7.5
-84.8913034,31.0390316,6.4
-84.8913034,31.0389933,6.7
-84.8913034,31.0389533,7.1
-84.8913034,31.038915,7.2
-84.891305,31.038875,7.4
-84.8913068,31.0388366,7.6
-84.8913085,31.0387983,6.2
-84.8913101,31.03876,5.9
-84.8913101,31.0387216,6.9
-84.8913116,31.0386833,7.3
-84.8913151,31.038645,8.8
-84.8913168,31.0386066,7.5
-84.8913184,31.0385683,7.6
-84.8913218,31.03853,7.8
-84.8913218,31.03849,7
-84.8913218,31.0384516,7.3
-84.8913218,31.0384133,6.3
-84.8913234,31.038375,5.7
-84.891325,31.0383366,5.8
-84.891325,31.0382966,5.7
-84.891325,31.0382583,5.8
-84.891325,31.03822,5.6
-84.8913218,31.0381866,6
-84.8913202,31.0381616,6.4
-84.8913184,31.038145,6.7
-84.8913168,31.0381333,6.9
-84.8913151,31.0381199,7.3
-84.8913134,31.0381066,8.1
-84.8913116,31.0380916,7.5
-84.8911718,31.0380466,6.3
-84.89117,31.0380483,6.1
-84.8911668,31.0380616,5.7
-84.8911633,31.038075,5.5
-84.8911601,31.0380883,5.6
-84.8911518,31.0381633,6.1
-84.8911518,31.0381766,6.4
-84.8911518,31.03819,6.8
-84.8911484,31.0382033,5.8
-84.8911534,31.038245,40.4
-84.8911601,31.0382866,6.3
-84.8911618,31.0383,5.9
-84.8911618,31.038315,6
-84.8911633,31.0383283,8
-84.8911618,31.0383416,7.5
-84.8911618,31.0383566,7.4
-84.8911618,31.038375,7.2
-84.8911601,31.0384033,7.1
-84.8911601,31.0384383,7.5
-84.8911584,31.0384783,7.4
-84.8911551,31.0385183,8.8
-84.8911518,31.0385566,7.9
-84.8911484,31.038595,8
-84.891145,31.0386333,8.5
-84.8911434,31.0386733,7.5
-84.8911434,31.0387116,6.6
-84.8911434,31.03875,5.7
-84.8911434,31.03879,7.2
-84.8911434,31.0388283,8.3
-84.8911434,31.0388666,8
-84.8911401,31.0389066,7
-84.8911384,31.038945,7.2
-84.8911351,31.0389833,7
-84.8911316,31.0390216,7.7
-84.8911301,31.0390599,7.3
-84.8911284,31.0390983,5.9
-84.8911268,31.0391366,6.5
-84.8911234,31.039175,6.4
-84.8911234,31.0392133,7
-84.8911218,31.0392516,9.6
-84.89112,31.0392916,9.7
-84.8911184,31.03933,9.2
-84.8911168,31.0393699,8.9
-84.8911168,31.0394099,7.6
-84.8911168,31.0394483,7.3
-84.8911168,31.0394866,8.2
-84.8911168,31.0395249,6.9
-84.8911168,31.039565,6.4
-84.8911151,31.0396033,7
-84.8911151,31.0396416,7.8
-84.8911134,31.03968,7.7
-84.8911134,31.0397183,6.4
-84.8911118,31.0397566,6.1
-84.8911083,31.039795,5.3
-84.891105,31.039835,6.4
-84.8911016,31.0398733,7.2
-84.8910968,31.0399133,6.7
-84.8910968,31.03995,6.9
-84.8910968,31.0399883,7.2
-84.8910968,31.0400266,6.7
-84.891095,31.0400666,7
-84.8910968,31.040105,7.8
-84.8910984,31.0401433,7.2
-84.8910984,31.0401816,6.4
-84.8910984,31.04022,5.3
-84.8910968,31.04026,3.8
-84.891095,31.0402983,4.6
-84.8910916,31.0403383,7.1
-84.8910916,31.0403766,8.3
-84.8910885,31.0404166,16.1
-84.8910885,31.040455,14.1
-84.8910868,31.040495,11.7
-84.8910868,31.0405333,9.9
-84.8910868,31.0405716,4.2
-84.8910868,31.0406116,5.4
-84.891085,31.0406516,8.9
-84.891085,31.04069,17.4
-84.891085,31.0407283,8.3
-84.8910834,31.0407666,6.7
-84.8910818,31.0408066,7.2
-84.89108,31.040845,8.1
-84.8910782,31.0408833,9
-84.8910766,31.0409233,7.3
-84.8910734,31.0409616,5
-84.8910718,31.041,3.9
-84.89107,31.0410383,4.1
-84.89107,31.041075,4.6
-84.8910684,31.0411033,5
-84.8910684,31.041125,5.3
-84.8910684,31.04114,5.8
-84.8910668,31.0411516,5.4
-84.8910668,31.0411633,4.8
-84.8910651,31.04117,5
-84.89092,31.041195,4.9
-84.8909218,31.0411766,5.5
-84.8909234,31.0411516,7.3
-84.8909234,31.0411183,7.5
-84.8909234,31.0410783,6.9
-84.8909234,31.0410383,7.1
-84.8909251,31.0409983,7.2
-84.8909266,31.04096,8.1
-84.8909284,31.04092,6.4
-84.8909301,31.04088,5.6
-84.8909301,31.0408416,6.7
-84.8909333,31.0408033,8.3
-84.8909351,31.040765,8.7
-84.8909384,31.040725,9.3
-84.8909401,31.0406883,8.5
-84.8909418,31.04065,6.7
-84.8909434,31.04061,3.4
-84.8909452,31.0405716,2.4
-84.8909468,31.0405333,3.1
-84.8909468,31.0404933,4.6
-84.89095,31.040455,5.6
-84.8909534,31.0404166,5.2
-84.890955,31.0403783,5.9
-84.8909568,31.04034,5.5
-84.8909601,31.0403,3.7
-84.8909652,31.0402616,3.1
-84.8909702,31.0402233,3.2
-84.8909718,31.0401849,4
-84.8909718,31.0401466,4.5
-84.8909718,31.0401066,5.3
-84.8909702,31.0400683,6.2
-84.8909684,31.04003,6
-84.8909668,31.0399916,6.3
-84.8909652,31.0399533,6.1
-84.8909652,31.039915,6.1
-84.8909652,31.0398766,6
-84.8909652,31.0398366,5
-84.8909668,31.0397983,4.7
-84.8909684,31.03976,3.9
-84.8909684,31.0397216,4
-84.8909702,31.0396816,4.4
-84.8909718,31.0396433,5.4
-84.8909734,31.039605,6.2
-84.890975,31.0395666,6.5
-84.8909768,31.0395283,6.9
-84.8909768,31.03949,7.3
-84.8909768,31.0394516,9.3
-84.8909784,31.0394133,9.4
-84.8909784,31.039375,8.1
-84.8909784,31.0393366,7.5
-84.8909801,31.0392983,6.8
-84.8909818,31.03926,6.5
-84.8909818,31.03922,6.8
-84.8909818,31.0391816,6.1
-84.8909801,31.0391416,6.4
-84.8909818,31.0391033,6.8
-84.8909818,31.039065,6.9
-84.8909835,31.039025,6.4
-84.890985,31.0389883,6.8
-84.890985,31.03895,5.6
-84.8909868,31.03891,5.8
-84.8909868,31.0388716,6.3
-84.8909884,31.0388333,6.1
-84.8909884,31.038795,6.7
-84.8909916,31.038755,7.2
-84.890995,31.0387166,5
-84.8909968,31.0386783,4.7
-84.891,31.03864,5.5
-84.891,31.0386,6.2
-84.891,31.0385616,7
-84.8910016,31.0385233,7.3
-84.891,31.0384883,7.5
-84.891,31.0384633,7.5
-84.8910016,31.0384433,7.4
-84.8910034,31.0384266,8.6
-84.8910034,31.0384083,7.6
-84.8910016,31.03839,7.7
-84.8910034,31.038375,7.4
-84.8910034,31.0383633,7.2
-84.8910034,31.03835,7
-84.8910034,31.0383383,7.1
-84.8910034,31.03833,6.9
-84.8910034,31.0383266,64.8
-84.8910034,31.038305,7.3
-84.8910034,31.0382983,6.4
-84.8910034,31.038285,8.7
-84.8910016,31.03828,7.8
-84.8910034,31.0382566,7.9
-84.891005,31.03825,7.7
-84.891,31.038215,9.7
-84.8910016,31.0382,9.1
-84.8910016,31.0381933,9
-84.8910016,31.0381866,8.3
-84.8910016,31.03818,8.6
-84.8908616,31.038005,7.8
-84.89086,31.03801,7.1
-84.89086,31.0380166,9.7
-84.89086,31.0380233,11.2
-84.8908433,31.0382183,7.6
-84.8908418,31.038225,7.1
-84.8908401,31.0382283,6.1
-84.8908383,31.0382366,6.5
-84.8908368,31.0382583,6.3
-84.8908368,31.0382916,6.5
-84.8908383,31.03833,7.7
-84.8908383,31.0383666,6.7
-84.8908401,31.0384033,5.6
-84.8908401,31.03844,5.5
-84.8908401,31.0384783,5.3
-84.8908383,31.0385166,5.1
-84.8908368,31.038555,5
-84.8908333,31.0385933,4.4
-84.89083,31.0386316,4.8
-84.8908284,31.0386716,4.7
-84.8908266,31.03871,5.3
-84.8908251,31.03875,5.7
-84.8908234,31.0387883,6
-84.8908218,31.0388283,5.7
-84.8908218,31.0388666,6.2
-84.8908199,31.0389066,6.3
-84.8908184,31.038945,6.6
-84.8908168,31.038985,5.7
-84.8908151,31.0390233,5.7
-84.8908133,31.0390616,6.2
-84.8908118,31.0391,5.2
-84.8908118,31.0391366,5
-84.8908118,31.039175,4.7
-84.89081,31.0392116,4.8
-84.89081,31.0392516,5.1
-84.8908084,31.03929,7.2
-84.8908066,31.0393283,6.9
-84.8908066,31.0393666,6.3
-84.8908034,31.0394066,7
-84.8908016,31.0394449,7.6
-84.8908001,31.0394833,8
-84.8907984,31.0395233,8.1
-84.890795,31.0395633,7
-84.8907918,31.0396016,7.5
-84.8907918,31.03964,8.1
-84.8907901,31.0396783,7.7
-84.8907884,31.0397183,6.9
-84.8907851,31.0397566,3.7
-84.8907818,31.039795,3.2
-84.8907801,31.0398333,4.6
-84.8907784,31.0398716,5.9
-84.8907784,31.0399116,6.6
-84.8907768,31.03995,7.5
-84.8907768,31.0399883,7.9
-84.8907768,31.0400266,7.1
-84.8907768,31.0400666,6
-84.890775,31.040105,5
-84.8907734,31.0401433,4.8
-84.8907734,31.0401816,5.2
-84.8907718,31.04022,5.4
-84.8907734,31.0402583,6.1
-84.8907734,31.0402983,6.3
-84.890775,31.0403366,6.1
-84.8907718,31.040375,8
-84.89077,31.040415,8
-84.8907684,31.0404533,7.3
-84.8907668,31.0404916,7
-84.8907651,31.0405316,7.4
-84.8907651,31.04057,7.2
-84.8907635,31.0406083,6.3
-84.8907635,31.0406466,7.3
-84.8907635,31.040685,8.1
-84.8907635,31.040725,8.2
-84.8907635,31.0407633,7.6
-84.8907635,31.0408,6.4
-84.8907616,31.0408383,5.7
-84.8907601,31.0408783,6.4
-84.8907584,31.0409166,7.6
-84.8907584,31.0409566,5
-84.8907568,31.040995,4.1
-84.8907568,31.041035,4.6
-84.890755,31.0410733,5
-84.8907534,31.0411116,4.7
-84.8907516,31.04115,5.5
-84.8907501,31.04119,6.4
-84.8907468,31.0412283,7
-84.890745,31.0412666,7.6
-84.8907434,31.0413016,8.1
-84.8907434,31.0413316,8.3
-84.8907416,31.0413533,9.5
-84.8907416,31.0413683,10
-84.8907401,31.0413833,10.3
-84.8907416,31.041395,9.4
-84.8907416,31.0414083,9.3
-84.8907401,31.0414233,9.7
-84.8907401,31.041435,9.2
-84.8906051,31.0415183,5.4
-84.8906051,31.0415116,5.2
-84.8906034,31.0415033,5.5
-84.8906034,31.0414866,6.3
-84.8906034,31.0414683,7.2
-84.8906,31.0414433,7.7
-84.8905984,31.0414116,8.5
-84.8905952,31.0413733,7
-84.8905934,31.041335,5.9
-84.8905918,31.0412933,3.7
-84.8905918,31.0412533,3.5
-84.8905934,31.041215,3.5
-84.8905934,31.0411766,3.5
-84.8905968,31.0411383,4.4
-84.8905984,31.0411,6.1
-84.8906018,31.04106,7.5
-84.8906034,31.0410216,9
-84.8906034,31.0409833,8.7
-84.8906034,31.040945,7.5
-84.8906034,31.0409066,7.3
-84.8906034,31.0408683,7
-84.8906068,31.04083,6.8
-84.8906085,31.04079,7.5
-84.8906116,31.0407533,7.7
-84.8906134,31.0407133,8.4
-84.8906152,31.040675,8.4
-84.8906152,31.0406366,7.8
-84.8906184,31.0405983,7.7
-84.89062,31.04056,6.4
-84.8906219,31.0405216,6.5
-84.8906234,31.0404833,6.1
-84.8906234,31.040445,6
-84.890625,31.0404083,7.7
-84.8906268,31.04037,7.9
-84.8906268,31.0403316,6.4
-84.8906284,31.0402916,6.3
-84.8906284,31.0402533,6.7
-84.8906318,31.040215,6.5
-84.8906334,31.040175,3.6
-84.8906368,31.0401366,2.8
-84.8906384,31.0400966,3.2
-84.8906402,31.0400583,3.8
-84.8906402,31.04002,4.8
-84.8906402,31.0399816,5.2
-84.8906402,31.0399416,5.5
-84.8906418,31.0399033,4.7
-84.8906418,31.039865,4.4
-84.8906434,31.0398266,5.1
-84.8906452,31.0397883,4.1
-84.8906468,31.03975,4.3
-84.8906483,31.03971,5.1
-84.89065,31.0396716,5.6
-84.8906534,31.0396333,5.6
-84.8906566,31.039595,6.6
-84.8906583,31.0395566,7.1
-84.8906583,31.0395183,6.2
-84.8906583,31.0394799,7
-84.8906601,31.0394416,7
-84.8906616,31.0394033,7.2
-84.8906616,31.0393633,7.1
-84.8906634,31.039325,8.7
-84.8906634,31.0392866,8.5
-84.8906634,31.0392483,8.3
-84.8906649,31.0392083,8.2
-84.8906649,31.03917,8
-84.8906668,31.03913,7.7
-84.8906684,31.0390916,8
-84.8906684,31.0390533,6.4
-84.8906684,31.0390133,4.8
-84.8906668,31.0389766,4.6
-84.8906668,31.0389383,4.3
-84.8906668,31.0389,4.3
-84.8906668,31.0388616,3.1
-84.8906684,31.0388216,2.7
-84.8906684,31.0387833,3.3
-84.89067,31.0387433,4.3
-84.8906734,31.038705,4.3
-84.8906768,31.0386666,5.5
-84.89068,31.0386283,4.9
-84.8906834,31.0385883,4.8
-84.890685,31.0385483,4.1
-84.8906868,31.0385083,4.9
-84.8906868,31.03847,4.6
-84.8906884,31.0384316,4
-84.8906884,31.0383933,3.4
-84.8906884,31.038355,3.4
-84.8906899,31.0383166,4.2
-84.8906918,31.0382783,4.8
-84.8906918,31.0382383,5.4
-84.8906934,31.0382,6.1
-84.8906899,31.0381616,7.2
-84.8906918,31.0381216,7.1
-84.8906934,31.0380833,6.9
-84.8906934,31.0380466,7.7
-84.8906934,31.0380116,7.3
-84.8906952,31.037985,7.6
-84.8906952,31.0379683,7.8
-84.8905183,31.0379683,7.1
-84.89052,31.0379733,6.6
-84.8905168,31.0379916,5.7
-84.8905151,31.0380233,4.6
-84.8905116,31.0380633,3.7
-84.8905133,31.038105,3.1
-84.8905151,31.038145,2.4
-84.8905168,31.038185,2.1
-84.8905183,31.0382233,1.9
-84.8905183,31.0382616,2.6
-84.89052,31.0383,3.5
-84.8905183,31.03834,3.8
-84.8905151,31.03838,3.5
-84.8905116,31.0384183,3.9
-84.8905101,31.0384566,4
-84.8905084,31.038495,4.1
-84.8905084,31.0385333,4.7
-84.8905066,31.0385733,5.1
-84.8905066,31.0386116,5.6
-84.8905066,31.03865,5
-84.8905051,31.0386883,5.1
-84.8905066,31.0387266,5.1
-84.8905051,31.038765,5.1
-84.8905018,31.0388033,4.9
-84.8904999,31.0388433,5.3
-84.8904984,31.0388816,5
-84.8904968,31.0389199,5.7
-84.890495,31.0389583,6.8
-84.890495,31.038995,6.7
-84.8904918,31.0390333,7.5
-84.8904884,31.0390716,7
-84.8904866,31.0391116,6.8
-84.890485,31.03915,6.3
-84.8904866,31.03919,6.9
-84.8904866,31.0392283,6.2
-84.8904884,31.0392666,5.2
-84.8904884,31.0393049,4.8
-84.8904866,31.0393433,4.5
-84.8904866,31.03938,4.2
-84.890485,31.03942,5.2
-84.8904833,31.0394583,5.7
-84.8904833,31.0394966,6.5
-84.8904833,31.0395383,5.5
-84.8904833,31.0395766,4.6
-84.89048,31.039615,4
-84.8904784,31.039655,3.8
-84.8904766,31.0396933,4.3
-84.8904751,31.0397316,4.7
-84.8904733,31.03977,4.9
-84.8904718,31.0398083,5.5
-84.89047,31.0398466,5.6
-84.89047,31.0398833,5.5
-84.8904668,31.0399233,6.3
-84.8904668,31.0399616,5.7
-84.8904668,31.04,5
-84.8904684,31.0400383,4.1
-84.8904668,31.0400766,4.7
-84.8904668,31.040115,5.7
-84.8904651,31.0401533,5.4
-84.8904633,31.0401933,5.2
-84.8904601,31.0402316,4.4
-84.8904601,31.0402716,4.1
-84.8904566,31.04031,3.4
-84.8904566,31.0403483,2.8
-84.8904551,31.0403866,3
-84.8904534,31.040425,3.8
-84.8904534,31.0404633,4.3
-84.8904534,31.0405016,5.2
-84.8904518,31.04054,5.8
-84.8904499,31.0405783,6.2
-84.8904499,31.0406183,6
-84.8904499,31.0406583,5.6
-84.8904499,31.0406966,6.7
-84.8904499,31.0407366,7
-84.8904499,31.040775,7.5
-84.8904499,31.0408133,7.4
-84.8904499,31.0408533,7.8
-84.8904468,31.04089,7.4
-84.890445,31.0409283,7.3
-84.8904434,31.0409666,8.4
-84.8904401,31.041005,8.3
-84.8904384,31.0410433,9.1
-84.8904351,31.0410816,7.9
-84.8904318,31.04112,7.6
-84.8904301,31.04116,7.3
-84.8904284,31.0411983,6.6
-84.8904266,31.0412366,5.1
-84.8904266,31.041275,4.7
-84.8904251,31.0413133,4.6
-84.8904251,31.0413533,3.9
-84.8904251,31.0413916,3.5
-84.8904251,31.04143,3.2
-84.8904234,31.0414683,2.6
-84.8904202,31.0415066,3.5
-84.8904202,31.041545,4.5
-84.8904218,31.0415833,5.3
-84.8904202,31.04162,5.9
-84.8904184,31.0416483,5.5
-84.8904184,31.04167,6
-84.8904184,31.0416816,5.7
-84.8902618,31.041765,5.1
-84.8902618,31.0417483,4.3
-84.8902584,31.0417283,2.8
-84.8902584,31.0417016,2.8
-84.8902584,31.041665,2.3
-84.8902601,31.0416233,2.5
-84.8902634,31.041585,2.9
-84.8902668,31.0415483,3.5
-84.8902718,31.04151,3.3
-84.890275,31.0414716,3.6
-84.8902768,31.0414333,3.6
-84.8902801,31.041395,3.4
-84.8902816,31.0413566,3.6
-84.890285,31.0413183,3.3
-84.8902884,31.04128,3.1
-84.8902884,31.0412416,4.1
-84.8902902,31.0412,4.8
-84.8902884,31.0411616,5.5
-84.8902884,31.0411233,6.2
-84.8902884,31.041085,7.5
-84.8902884,31.0410483,8.8
-84.8902916,31.0410083,10.1
-84.8902934,31.04097,10.4
-84.890295,31.0409316,8.9
-84.8902968,31.0408933,8.6
-84.8902968,31.040855,6.9
-84.8902984,31.0408166,6.6
-84.8903,31.0407766,5.8
-84.8903016,31.0407383,6
-84.8903016,31.0407,6.3
-84.8903034,31.0406616,5.5
-84.890305,31.0406233,5.3
-84.8903068,31.0405833,5.3
-84.8903068,31.040545,5.7
-84.8903083,31.0405066,5.7
-84.8903083,31.0404666,6.2
-84.89031,31.0404283,5.2
-84.8903134,31.04039,4.7
-84.8903134,31.04035,3.8
-84.8903168,31.0403116,3.7
-84.8903183,31.040275,3.2
-84.8903168,31.0402366,2.9
-84.8903149,31.0401983,3
-84.8903168,31.0401583,3.3
-84.8903202,31.04012,4.5
-84.8903218,31.0400816,4.8
-84.8903234,31.0400433,4.9
-84.890325,31.0400033,4.3
-84.8903268,31.0399666,4.9
-84.890325,31.0399266,4.9
-84.890325,31.0398883,5.5
-84.8903268,31.0398483,5.4
-84.8903284,31.03981,5.6
-84.8903301,31.03977,5.7
-84.8903333,31.0397316,5.5
-84.8903351,31.0396933,5.5
-84.8903368,31.039655,4.9
-84.8903384,31.0396166,4
-84.8903384,31.0395783,4
-84.8903384,31.03954,3.7
-84.8903399,31.0395,4.2
-84.8903399,31.0394633,4.1
-84.8903399,31.039425,5.2
-84.8903399,31.039385,5
-84.8903384,31.0393466,4.7
-84.8903384,31.0393066,5.3
-84.8903399,31.0392683,5.5
-84.8903434,31.03923,5.8
-84.890345,31.0391933,6.1
-84.8903466,31.039155,5.7
-84.89035,31.0391166,6.2
-84.8903518,31.0390783,7.3
-84.8903518,31.0390383,8.3
-84.8903518,31.039,9.4
-84.8903518,31.0389616,9
-84.8903518,31.0389216,8.9
-84.8903518,31.0388849,7.4
-84.89035,31.038845,6.5
-84.8903518,31.0388066,6.6
-84.8903518,31.0387683,7
-84.8903534,31.0387283,8
-84.890355,31.0386883,7
-84.890355,31.0386516,6.5
-84.8903568,31.0386116,5.7
-84.89036,31.0385733,4.8
-84.8903618,31.038535,4.2
-84.8903618,31.0384966,4.1
-84.8903618,31.0384566,3.8
-84.8903634,31.0384183,4.5
-84.8903668,31.03838,4.8
-84.89037,31.0383416,5.2
-84.89037,31.0383016,5.1
-84.8903718,31.0382633,4.2
-84.8903718,31.038225,3.7
-84.8903734,31.0381866,3.1
-84.8903734,31.0381466,3.3
-84.8903718,31.0381083,3.4
-84.8903718,31.03807,3.8
-84.8903734,31.0380316,3.5
-84.8903718,31.0379933,3.6
-84.8903734,31.0379566,3.9
-84.8903751,31.0379266,4.7
-84.8903751,31.0379066,5.1
-84.8902284,31.037925,5
-84.8902284,31.03794,5.6
-84.8902266,31.0379533,5
-84.8902234,31.0379683,4.4
-84.8902218,31.0379916,5.1
-84.8902184,31.0380233,5.6
-84.8902151,31.0380616,5.5
-84.8902118,31.0381016,4.5
-84.8902066,31.0381416,4.4
-84.8902066,31.03818,5.5
-84.8902066,31.0382216,5.9
-84.8902066,31.0382599,5.9
-84.8902034,31.0382983,3.6
-84.8902016,31.0383383,3.5
-84.8902,31.0383766,4.2
-84.8901984,31.0384166,5.2
-84.8901933,31.038455,5.1
-84.890195,31.0384933,5.2
-84.8901933,31.0385316,6.5
-84.8901918,31.03857,7.6
-84.8901883,31.03861,7
-84.8901868,31.0386466,6.5
-84.890185,31.038685,7
-84.8901816,31.0387233,7.6
-84.8901801,31.0387616,8.3
-84.8901784,31.0388,8
-84.8901766,31.0388383,10
-84.8901749,31.0388766,10.4
-84.8901734,31.0389183,7.9
-84.8901718,31.0389566,8.8
-84.8901718,31.0389966,8.5
-84.8901734,31.039035,8.9
-84.8901766,31.0390733,9.5
-84.8901784,31.0391116,8.5
-84.8901801,31.03915,8.4
-84.8901801,31.0391883,9.1
-84.8901766,31.0392266,8.2
-84.8901734,31.039265,8
-84.8901718,31.0393033,7.4
-84.8901734,31.0393416,9
-84.89017,31.03938,8
-84.8901684,31.0394183,6.9
-84.8901668,31.0394583,6.3
-84.8901651,31.0394966,6.7
-84.8901616,31.039535,5.8
-84.8901616,31.0395733,5.3
-84.89016,31.0396133,5
-84.8901584,31.0396516,5.1
-84.8901584,31.03969,6.2
-84.8901584,31.0397283,6.6
-84.8901551,31.039765,5.4
-84.8901551,31.0398033,4.8
-84.8901551,31.0398433,4.7
-84.8901534,31.0398833,5.1
-84.8901516,31.0399216,5.3
-84.8901516,31.0399616,5.2
-84.89015,31.04,5.1
-84.8901516,31.0400383,5.1
-84.89015,31.0400783,4.7
-84.89015,31.0401166,5.1
-84.89015,31.040155,5.4
-84.8901484,31.0401933,5.5
-84.8901468,31.0402316,5.4
-84.8901434,31.04027,5.6
