X		 ,Y			,Z
649983.76,4347652.72,101.38
650027.43,4347653.57,91.25
649992.99,4347652.91,84.38
650030.31,4347653.63,87.38
650019.34,4347653.42,89.38
649978.77,4347652.65,95.00
650013.74,4347653.33,88.50
649998.69,4347653.07,85.25
649992.16,4347652.95,90.25
650027.40,4347653.63,86.38
649998.08,4347653.11,81.00
650003.99,4347653.23,84.38
650007.51,4347653.31,85.50
650008.56,4347653.33,85.00
650030.40,4347653.75,86.75
649986.48,4347652.91,49.88
649983.82,4347652.90,99.75
650013.81,4347653.49,86.88
649978.85,4347652.82,94.13
649993.06,4347653.10,85.13
650019.42,4347653.61,89.13
650002.84,4347653.30,84.00
650027.50,4347653.78,89.25
649992.22,4347653.10,90.75
649987.95,4347653.02,92.75
650030.49,4347653.85,86.63
649998.78,4347653.25,84.13
649998.15,4347653.25,80.13
650027.49,4347653.82,86.50
650008.63,4347653.51,87.25
649986.52,4347653.09,50.25
650020.34,4347653.74,84.25
650030.59,4347653.96,87.13
650004.06,4347653.45,83.25
649983.88,4347653.08,99.00
650013.89,4347653.66,87.00
649992.28,4347653.25,89.63
649978.93,4347653.01,94.50
650015.27,4347653.71,88.38
649993.13,4347653.29,84.38
649998.23,4347653.39,80.75
650019.50,4347653.80,88.38
650002.89,4347653.50,82.63
650027.58,4347653.98,89.50
649998.88,4347653.45,83.25
650030.68,4347654.06,86.13
649988.04,4347653.25,92.63
650027.58,4347654.02,85.25
650007.62,4347653.66,85.25
650008.69,4347653.68,85.75
649986.57,4347653.27,49.88
650020.40,4347653.92,83.75
649992.35,4347653.39,88.25
650013.96,4347653.81,87.00
649983.94,4347653.27,101.75
650030.77,4347654.17,80.63
650015.33,4347653.88,87.63
649979.01,4347653.19,94.75
649993.19,4347653.46,83.38
650004.14,4347653.68,83.50
649998.30,4347653.57,79.00
650019.58,4347653.99,90.13
650002.94,4347653.71,80.25
650027.66,4347654.19,90.00
649998.98,4347653.64,83.38
650007.70,4347653.82,86.25
650030.86,4347654.27,89.13
649992.41,4347653.54,90.25
650027.67,4347654.22,83.75
650014.03,4347653.96,86.75
650020.45,4347654.09,82.88
649986.60,4347653.45,49.13
649988.12,4347653.50,93.88
649983.00,4347653.45,101.63
650015.40,4347654.06,86.75
649979.09,4347653.37,93.13
649998.35,4347653.74,78.38
650030.96,4347654.37,88.25
649993.26,4347653.65,84.63
650019.65,4347654.17,90.75
650004.21,4347653.89,84.75
649992.46,4347653.67,88.63
650007.77,4347653.98,84.50
650014.10,4347654.11,85.75
650027.73,4347654.38,89.88
650002.99,4347653.92,80.88
649999.07,4347653.84,82.88
650020.51,4347654.27,83.25
650008.84,4347654.05,84.63
650031.06,4347654.48,89.13
649986.63,4347653.63,49.50
650027.76,4347654.42,85.13
650015.46,4347654.23,87.13
650019.71,4347654.32,89.75
649984.06,4347653.64,101.00
649992.53,4347653.82,87.88
649998.41,4347653.93,80.13
649979.17,4347653.57,97.00
649993.33,4347653.84,85.38
650014.16,4347654.25,86.38
649988.20,4347653.75,95.50
650031.15,4347654.59,88.50
650007.85,4347654.15,83.13
650004.28,4347654.11,85.63
650020.57,4347654.44,83.00
650027.80,4347654.59,89.63
649999.17,4347654.04,83.38
649986.66,4347653.81,45.88
650003.04,4347654.12,79.88
650008.92,4347654.24,84.38
650027.85,4347654.61,84.25
650019.76,4347654.47,89.13
649992.59,4347653.96,88.75
650015.53,4347654.40,88.25
650014.23,4347654.39,87.00
650031.19,4347654.74,85.38
649998.47,4347654.12,78.50
649993.40,4347654.03,81.38
650007.92,4347654.31,85.38
649979.24,4347653.76,96.13
649988.27,4347653.98,95.00
650020.62,4347654.62,82.50
649999.26,4347654.22,83.25
650019.82,4347654.62,87.00
650008.99,4347654.42,81.13
649986.69,4347653.99,45.25
649992.64,4347654.11,87.50
650003.09,4347654.31,82.38
650027.88,4347654.80,90.38
650014.30,4347654.54,87.25
650015.59,4347654.57,87.50
649984.17,4347653.98,101.38
650031.24,4347654.92,87.13
650007.00,4347654.47,83.38
649998.53,4347654.31,78.63
649993.47,4347654.22,83.13
649979.31,4347653.96,94.75
649992.70,4347654.25,90.25
650019.87,4347654.77,87.75
650020.68,4347654.78,83.13
650014.37,4347654.69,84.88
649986.71,4347654.16,49.38
650009.07,4347654.60,85.50
649999.36,4347654.42,83.75
650004.43,4347654.52,85.38
650015.65,4347654.75,85.75
649984.23,4347654.15,94.25
650003.13,4347654.52,77.88
649988.34,4347654.23,95.38
650027.95,4347654.00,88.75
650008.07,4347654.62,83.00
650028.02,4347655.01,81.38
650031.28,4347655.09,85.88
650019.92,4347654.90,88.63
649998.59,4347654.50,80.38
649992.75,4347654.39,92.00
649979.39,4347654.16,94.75
650014.44,4347654.84,84.25
650020.74,4347654.96,82.75
649986.74,4347654.35,50.00
650009.14,4347654.78,85.75
649984.30,4347654.31,99.13
650015.72,4347654.93,86.38
650008.14,4347654.79,83.25
649999.46,4347654.62,83.50
650004.51,4347654.72,81.75
650003.18,4347654.72,82.63
650028.08,4347655.20,79.88
649992.80,4347654.53,93.38
650019.98,4347655.05,90.50
650031.32,4347655.27,84.00
649993.61,4347654.55,82.25
649988.42,4347654.49,95.25
649998.66,4347654.68,78.63
650014.51,4347654.99,84.13
649979.45,4347654.34,93.88
650020.79,4347655.14,83.75
649984.36,4347654.48,99.50
650009.21,4347654.96,86.00
649986.77,4347654.53,49.13
650008.22,4347654.95,80.25
649992.85,4347654.67,95.13
650020.03,4347655.20,89.13
650004.58,4347654.93,83.63
650031.36,4347655.45,85.75
649993.68,4347654.73,82.88
650028.13,4347655.39,81.75
650028.10,4347655.40,88.63
649998.71,4347654.85,78.00
649979.52,4347654.54,95.38
649984.42,4347654.64,97.13
649992.90,4347654.81,95.63
650008.30,4347655.11,81.50
649988.49,4347654.74,95.13
650020.08,4347655.34,89.25
650020.87,4347655.36,83.75
650009.29,4347655.15,87.13
649986.80,4347654.71,47.38
649999.64,4347654.99,82.50
650031.40,4347655.61,83.63
650014.64,4347655.30,82.25
649993.75,4347654.90,84.25
650003.29,4347655.09,83.50
650004.65,4347655.13,80.63
650028.19,4347655.59,82.75
650028.17,4347655.60,90.00
649998.77,4347655.04,80.75
649984.47,4347654.79,97.00
649992.96,4347654.96,95.00
650008.38,4347655.27,78.13
649979.60,4347654.74,96.38
649986.82,4347654.88,45.38
650009.36,4347655.33,86.75
650031.44,4347655.78,84.25
650003.37,4347655.25,82.50
649993.82,4347655.07,84.38
649999.73,4347655.18,82.75
649988.57,4347654.98,94.50
650015.96,4347655.50,87.38
650020.97,4347655.61,83.13
649998.83,4347655.19,79.88
650014.73,4347655.50,82.13
649993.01,4347655.10,95.25
650004.73,4347655.32,83.13
650028.25,4347655.79,84.50
650028.24,4347655.80,88.25
649984.53,4347654.96,99.13
650008.47,4347655.43,80.13
649986.86,4347655.07,47.00
650003.44,4347655.40,79.00
649979.67,4347654.94,97.88
650009.44,4347655.52,86.25
649998.88,4347655.32,80.50
650031.48,4347655.96,84.00
650020.25,4347655.74,89.38
649993.89,4347655.24,85.00
649993.06,4347655.23,94.88
649999.82,4347655.36,81.38
650016.06,4347655.71,85.63
650014.81,4347655.70,80.75
649984.59,4347655.12,99.63
650008.56,4347655.59,80.63
649988.64,4347655.22,95.25
650004.80,4347655.53,81.00
650020.32,4347655.83,89.25
650028.30,4347655.99,84.25
650021.06,4347655.86,82.50
650028.32,4347656.00,89.38
649998.94,4347655.45,80.75
650003.51,4347655.55,80.00
650009.52,4347655.70,85.63
649986.91,4347655.27,46.63
649979.75,4347655.14,97.50
649993.96,4347655.41,84.88
650020.39,4347655.92,90.25
649999.91,4347655.54,81.13
650008.65,4347655.74,83.25
649984.65,4347655.29,95.00
649998.99,4347655.57,81.00
650016.14,4347655.91,85.88
650014.89,4347655.89,82.50
650020.46,4347656.02,89.25
650028.36,4347656.17,84.75
650003.58,4347655.70,80.13
650004.88,4347655.74,82.50
649993.16,4347655.52,93.50
650028.39,4347656.20,89.63
649988.72,4347655.47,94.13
650009.59,4347655.88,85.38
649994.03,4347655.58,84.00
650021.15,4347656.10,82.38
650031.58,4347656.31,75.63
650020.53,4347656.11,88.63
649979.81,4347655.33,96.75
649999.04,4347655.70,78.13
649986.96,4347655.48,47.63
650000.00,4347655.73,79.50
649984.72,4347655.44,97.88
650008.74,4347655.91,80.25
650003.65,4347655.85,80.75
650020.59,4347656.19,89.25
650014.97,4347656.09,83.63
650016.24,4347656.11,87.25
650028.41,4347656.37,83.38
649993.25,4347655.70,92.13
649999.10,4347655.83,79.25
650004.95,4347655.94,82.50
650028.47,4347656.41,89.50
649994.09,4347655.75,83.13
649984.80,4347655.59,96.75
650009.66,4347656.06,85.50
650031.66,4347656.49,80.75
650020.66,4347656.28,87.00
650008.83,4347656.07,78.50
649987.01,4347655.66,49.50
649988.80,4347655.70,92.75
650000.10,4347655.92,83.00
650003.72,4347656.01,80.38
649979.89,4347655.55,95.50
650021.24,4347656.35,79.25
649999.15,4347655.96,78.38
650020.72,4347656.38,87.00
650015.05,4347656.29,83.50
650016.33,4347656.32,86.25
649984.88,4347655.73,95.38
649993.33,4347655.89,93.13
650028.47,4347656.57,83.75
649994.17,4347655.92,85.50
650031.73,4347656.65,80.38
650028.54,4347656.59,89.38
650008.92,4347656.23,80.63
650009.74,4347656.25,85.50
650003.78,4347656.15,80.63
649999.21,4347656.08,78.63
650000.19,4347656.10,84.25
649987.06,4347655.87,49.38
649988.89,4347655.94,92.25
649984.96,4347655.87,98.13
649979.96,4347655.78,94.38
650016.41,4347656.50,86.75
650021.33,4347656.60,81.25
650015.13,4347656.49,83.13
649993.42,4347656.08,92.25
650005.12,4347656.31,80.00
650031.81,4347656.83,79.88
650028.53,4347656.77,84.25
650009.01,4347656.39,82.38
650028.61,4347656.80,89.38
650009.82,4347656.44,85.50
649994.27,4347656.16,84.75
650020.93,4347656.69,88.13
650000.28,4347656.29,84.63
650028.63,4347656.84,83.75
649985.04,4347656.01,99.00
649987.12,4347656.07,47.75
650009.09,4347656.54,79.63
650028.73,4347656.92,83.50
649993.50,4347656.25,91.63
650003.93,4347656.46,79.88
650016.50,4347656.70,88.13
650031.90,4347657.00,78.63
649980.04,4347656.01,94.13
649988.98,4347656.18,93.00
650015.21,4347656.68,82.00
650005.20,4347656.50,82.75
650021.41,4347656.82,80.88
650028.82,4347656.99,84.13
650009.89,4347656.63,85.38
649985.12,4347656.16,96.88
650028.69,4347657.00,89.00
650021.00,4347656.87,88.63
649999.36,4347656.47,79.88
650009.14,4347656.68,81.75
650028.92,4347657.06,84.25
649994.38,4347656.41,83.88
649987.17,4347656.28,44.63
650003.98,4347656.62,78.75
649993.58,4347656.43,92.63
650031.98,4347657.17,82.00
650029.02,4347657.14,86.25
650005.28,4347656.69,75.88
650015.29,4347656.88,81.75
650016.59,4347656.91,85.38
649985.21,4347656.31,99.25
649999.41,4347656.60,81.38
649980.11,4347656.23,96.00
650009.97,4347656.81,83.75
649989.07,4347656.42,93.75
650009.18,4347656.82,80.00
650028.79,4347657.20,86.75
650029.12,4347657.22,84.63
650021.08,4347657.08,87.88
650004.03,4347656.78,78.25
649987.23,4347656.48,47.38
650029.22,4347657.29,85.13
650032.06,4347657.35,79.75
649994.48,4347656.63,85.13
649985.29,4347656.46,99.38
649993.67,4347656.62,91.13
650000.53,4347656.75,84.25
649999.46,4347656.73,78.38
650015.37,4347657.05,79.63
650005.37,4347656.88,82.50
650009.21,4347656.95,78.00
650010.04,4347656.98,82.38
650029.30,4347657.36,84.13
649980.18,4347656.45,97.25
649989.15,4347656.64,93.88
650028.89,4347657.40,87.50
650004.09,4347656.93,80.13
649985.36,4347656.59,97.13
650021.15,4347657.28,85.88
649999.51,4347656.87,79.75
650000.62,4347656.90,83.38
650015.44,4347657.20,82.75
650032.14,4347657.52,78.63
650009.25,4347657.09,78.00
649987.27,4347656.67,46.88
649993.76,4347656.81,91.25
650029.50,4347657.51,85.75
650005.45,4347657.07,80.25
649994.59,4347656.87,84.75
650010.12,4347657.17,83.75
649999.56,4347656.99,80.00
650004.13,4347657.08,78.50
650016.80,4347657.35,88.00
650028.98,4347657.58,84.75
650009.28,4347657.21,78.38
650000.70,4347657.05,82.25
649980.26,4347656.67,94.13
650015.52,4347657.37,80.25
650021.23,4347657.49,86.00
649989.23,4347656.88,94.75
650029.61,4347657.66,84.38
649993.84,4347656.99,92.75
649999.61,4347657.12,80.25
650005.53,4347657.24,78.13
650004.18,4347657.24,77.38
650009.32,4347657.34,75.63
649985.53,4347656.89,97.38
650000.78,4347657.19,82.63
650010.20,4347657.39,80.50
649994.69,4347657.11,83.75
650029.08,4347657.78,85.88
650016.91,4347657.55,87.50
650032.28,4347657.86,79.13
650015.60,4347657.54,80.13
650029.71,4347657.83,82.88
649999.65,4347657.26,82.63
649980.33,4347656.89,94.88
649993.91,4347657.16,91.38
650021.75,4347657.69,78.25
650021.30,4347657.69,86.75
650009.36,4347657.48,76.25
650004.23,4347657.40,74.38
649987.38,4347657.08,48.88
649989.32,4347657.12,93.88
650005.61,4347657.43,79.50
650000.86,4347657.34,83.13
650033.06,4347657.96,86.00
649985.66,4347657.06,95.00
649999.70,4347657.39,82.88
650010.29,4347657.60,82.38
650015.67,4347657.71,79.38
650032.34,4347658.03,79.00
650029.18,4347657.98,86.13
650029.82,4347657.00,80.75
650009.39,4347657.61,77.13
650017.01,4347657.76,89.13
649993.98,4347657.33,89.75
649994.80,4347657.36,85.50
650021.83,4347657.88,77.13
650000.94,4347657.49,79.00
650004.29,4347657.56,75.38
650021.37,4347657.89,81.88
649980.41,4347657.12,94.50
649985.79,4347657.22,97.88
650005.70,4347657.62,77.88
649999.75,4347657.52,84.00
650033.11,4347658.18,86.00
649989.41,4347657.36,92.63
649999.76,4347657.56,85.50
650015.75,4347657.87,77.75
650029.92,4347658.16,81.75
650032.39,4347658.20,81.88
649999.78,4347657.60,85.50
650010.37,4347657.80,82.88
649987.41,4347657.36,48.25
649994.05,4347657.51,89.63
650029.28,4347658.18,85.13
650001.03,4347657.64,80.63
650004.34,4347657.71,75.50
649999.79,4347657.64,85.25
650017.12,4347657.98,89.38
649985.91,4347657.39,99.13
650021.45,4347658.08,85.38
650021.92,4347658.09,75.13
649999.81,4347657.68,85.75
649994.91,4347657.60,85.38
650005.78,4347657.81,76.75
649980.48,4347657.33,91.75
649999.82,4347657.72,85.50
650033.16,4347658.37,86.50
650015.83,4347658.04,79.88
650030.03,4347658.32,78.75
650032.45,4347658.38,77.88
649999.84,4347657.77,84.50
650001.11,4347657.79,78.88
649994.13,4347657.68,89.38
649989.50,4347657.60,94.13
650021.52,4347658.21,85.75
649999.86,4347657.81,83.25
650010.46,4347658.01,82.00
649986.03,4347657.55,95.00
650029.37,4347658.38,83.38
649999.87,4347657.85,81.38
650017.22,4347658.19,90.13
650005.88,4347657.99,78.63
650021.00,4347658.31,75.50
649987.44,4347657.65,48.88
650015.90,4347658.19,79.13
649999.88,4347657.89,79.63
649980.54,4347657.52,91.88
650030.13,4347658.49,78.63
650032.50,4347658.53,80.38
650021.59,4347658.33,83.75
650001.19,4347657.94,76.38
649995.01,4347657.83,85.00
649999.90,4347657.93,80.25
650033.21,4347658.59,88.00
649994.19,4347657.85,88.38
649999.91,4347657.96,80.63
650009.58,4347658.16,75.38
649986.15,4347657.71,97.63
649999.93,4347658.01,79.75
650010.54,4347658.22,81.88
650029.47,4347658.58,83.13
650021.66,4347658.44,78.00
649999.94,4347658.04,77.13
650005.97,4347658.16,78.63
650015.98,4347658.36,79.88
649980.59,4347657.69,93.13
650030.24,4347658.65,77.88
650017.33,4347658.41,90.50
650032.55,4347658.70,80.00
649999.96,4347658.08,76.50
650004.49,4347658.18,75.38
650022.08,4347658.52,76.88
650001.25,4347658.13,77.50
649999.97,4347658.12,74.13
649994.27,4347658.03,90.38
650021.73,4347658.56,83.88
649986.28,4347657.88,96.75
649987.47,4347657.91,50.13
650009.69,4347658.34,75.25
649999.98,4347658.16,74.75
650033.26,4347658.80,85.88
649999.00,4347658.20,72.88
650006.06,4347658.33,77.38
650010.63,4347658.43,80.25
650016.05,4347658.54,80.63
649989.69,4347658.03,92.50
649995.14,4347658.14,86.13
649980.65,4347657.87,92.00
650030.35,4347658.82,77.38
650032.61,4347658.88,78.50
649999.88,4347658.25,73.25
649999.88,4347658.25,72.50
649999.88,4347658.25,73.38
649999.88,4347658.25,72.88
649999.88,4347658.25,71.88
649999.88,4347658.25,73.00
649999.88,4347658.25,73.25
649999.88,4347658.25,73.00
649999.93,4347658.25,74.13
649999.94,4347658.25,73.00
649999.95,4347658.25,73.63
649999.96,4347658.25,73.88
649999.97,4347658.25,74.13
649999.99,4347658.25,75.88
650000.00,4347658.25,75.00
650000.01,4347658.26,73.13
650004.58,4347658.34,76.13
650021.81,4347658.68,83.25
649999.86,4347658.27,72.88
650017.43,4347658.62,89.50
650001.31,4347658.32,77.13
650022.17,4347658.72,78.38
649999.84,4347658.29,73.75
649994.34,4347658.19,89.75
649986.40,4347658.05,96.13
649999.83,4347658.31,72.63
650029.64,4347658.89,84.25
649999.81,4347658.33,73.25
650009.81,4347658.52,76.50
649999.80,4347658.35,73.50
650021.87,4347658.78,84.00
649999.79,4347658.36,70.88
650033.31,4347659.01,86.25
649999.77,4347658.38,72.13
649995.20,4347658.30,85.38
650030.42,4347658.97,77.00
650006.15,4347658.51,76.50
650016.12,4347658.71,79.63
649999.75,4347658.40,72.50
650004.66,4347658.50,75.38
650032.67,4347659.05,79.63
649980.71,4347658.05,93.75
650010.71,4347658.63,80.88
649987.49,4347658.19,49.25
649999.73,4347658.44,73.63
649989.80,4347658.26,91.13
649999.73,4347658.46,73.50
649986.55,4347658.21,98.50
649994.40,4347658.36,89.88
650029.73,4347659.04,84.38
650001.37,4347658.50,77.00
649999.73,4347658.47,72.63
650021.94,4347658.90,84.13
649999.73,4347658.49,73.50
650022.25,4347658.93,78.50
649999.73,4347658.51,71.00
650009.92,4347658.71,75.88
649999.73,4347658.52,72.13
649999.73,4347658.54,72.75
649995.27,4347658.46,85.25
650030.50,4347659.14,78.75
649999.73,4347658.55,71.75
650006.25,4347658.69,76.00
649986.74,4347658.32,98.75
650004.75,4347658.66,75.25
650016.19,4347658.88,80.25
650033.36,4347659.23,85.50
650032.72,4347659.22,81.00
650022.02,4347659.02,83.38
649980.77,4347658.24,96.63
650029.81,4347659.19,83.38
649999.72,4347658.62,72.50
650010.80,4347658.84,82.63
649999.72,4347658.65,72.75
650001.43,4347658.69,77.88
649989.91,4347658.48,92.25
649999.72,4347658.68,73.25
650017.71,4347659.03,86.88
649986.95,4347658.44,96.88
650010.04,4347658.89,75.50
649999.72,4347658.70,73.25
649995.33,4347658.62,85.00
650030.57,4347659.30,80.38
649987.52,4347658.48,49.50
650004.83,4347658.82,75.13
650016.26,4347659.04,80.25
649999.72,4347658.73,73.13
650006.34,4347658.86,75.75
649999.72,4347658.75,73.25
650029.89,4347659.34,79.88
649980.83,4347658.42,93.13
649987.16,4347658.56,98.50
649999.72,4347658.81,73.63
649994.55,4347658.71,91.38
649999.72,4347658.83,72.38
650022.16,4347659.26,80.13
650017.80,4347659.17,85.88
649999.72,4347658.84,73.50
650001.49,4347658.88,78.00
649999.72,4347658.85,73.00
649995.40,4347658.78,83.50
650010.15,4347659.06,75.38
650030.65,4347659.46,82.25
649999.72,4347658.87,72.63
649999.72,4347658.89,73.25
650004.92,4347658.99,75.00
649990.01,4347658.71,93.50
650016.33,4347659.22,78.63
649999.72,4347658.90,72.88
650006.43,4347659.04,76.00
650029.98,4347659.49,82.88
649987.37,4347658.68,95.50
649999.72,4347658.92,73.25
649999.72,4347658.93,72.38
650010.93,4347659.15,83.50
650032.84,4347659.58,83.38
649980.89,4347658.61,94.88
650017.89,4347659.32,86.38
650022.22,4347659.40,81.88
649994.63,4347658.88,92.00
649987.55,4347658.77,48.75
649999.75,4347659.01,72.88
649995.46,4347658.93,83.25
650001.55,4347659.06,75.25
649999.81,4347659.03,74.25
650030.72,4347659.63,81.25
